security_key,temp_code,code,name,issuer_name,lifecycle_stage,application_date,a1_date,application_status,application_status_update_date,hearing_date,prospectus_date,offer_start_date,offer_end_date,pricing_date,allotment_result_date,expected_listing_date,listing_date,board,industry,sub_industry,offer_price_low,offer_price_high,issue_price,final_price_position,board_lot,fundraising_amount_hkd,market_cap_at_ipo_hkd,net_proceeds_hkd,issue_pe,public_subscription_multiple,international_subscription_multiple,one_lot_success_rate,clawback_ratio,cornerstone_names,cornerstone_investor_count,cornerstone_amount_hkd,cornerstone_shares,cornerstone_ratio,cornerstone_lockup_months,cornerstone_lockup_end_date,cornerstone_quality_tags,sponsor_names,overall_coordinator_names,bookrunner_names,underwriter_names,proceeds_use,primary_signal,primary_action,data_completeness_score,next_data_action,source_files,ballot_applications_a_raw,ballot_applications_b_raw,ballot_applications_other_raw,ballot_applications_total_raw,ballot_subscription_a_raw,ballot_subscription_b_raw,ballot_subscription_other_raw,ballot_subscription_total_raw,ballot_success_a_raw,ballot_success_b_raw,ballot_success_other_raw,ballot_success_total_raw,ballot_valid_applications_a_raw,ballot_valid_applications_b_raw,ballot_valid_applications_other_raw,ballot_valid_applications_total_raw,cornerstone_shares_from_first_issue,global_offer_shares_ex_oa_or_exercised_raw,global_offer_shares_final_base,global_offer_shares_initial,global_offer_shares_with_oa,gross_proceeds_base_hkd,gross_proceeds_oa_hkd,gross_proceeds_with_oa_hkd,has_public_offer,international_offer_shares_final,international_offer_shares_initial,international_subscription_multiple_first_issue,is_transfer_or_intro_raw,listing_expenses_hkd,market_cap_at_ipo_hkd_mn,number,offer_currency,offer_type,one_lot_success_rate_pct_input,other_offer_shares_final_raw,other_offer_shares_initial_raw,over_allotment_exercised_shares,over_allotment_option_shares,par_value,par_value_currency,placing_or_reserved_shares_final_raw,placing_or_reserved_shares_initial_raw,public_offer_shares_final,public_offer_shares_initial,public_subscription_multiple_first_issue,reserved_f007,reserved_f026,reserved_f037,reserved_f038,reserved_f051,result_or_latest_date_raw,sale_shares_final_raw,sale_shares_initial_raw
1354.HK,,1354.HK,经发物业,经发物业,已上市180D后,,,,,,2024-06-24 00:00:00,2024-06-24 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-07-02 00:00:00,2024-07-03 00:00:00,2024-07-03 00:00:00,主板,房地产经营公司；地产建筑业,房地产,7.5,9.3,7.5,0.0,300.0,,2818140000.0,90470000.0,43.047648,118.87,0.98,0.0379,,西安天博诊断技术有限公司；西安盯准教育科技有限公司；The Reynold Lemkins Group (Asia) Limited,3,53809560.0,,0.4305,12.0,2025-07-03 00:00:00,产业方,,,,,约53.8%将用于选择性收购其他物业管理公司;约20.6%将用于购买新能源汽车;约10.5%将用于进一步开发公司的智慧物业管理系统;约5.1%将用于加强公司的人力资源管理;约10.0%将用于营运资金。,公开认购强；一手中签偏低；基石支持；产业方,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,6991.0,80.0,0.0,7071.0,6991.0,80.0,0.0,7071.0,296.0,109.0,0.0,405.0,18530.0,8056.0,0.0,26586.0,7174800,16666800.0,16666800.0,16666800.0,19166700.0,125001000.0,0.0000,125000000.0,是,13664700.0,15000000.0,0.98,否,34530000.0,2818.14,203,HKD,"发售以供认购,发售以供配售",3.79,,,0,2499900,1.0000000000,CNY,,,3002100.0,1666800.0,118.87,,,,,,2024/07/29,,
8637.HK,,8637.HK,元续科技,元续科技,已上市180D后,,,,,,2024-06-21 00:00:00,2024-06-21 00:00:00,2024-06-26 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-07-02 00:00:00,2024-07-02 00:00:00,创业板,资讯科技业,信息技术,2.38,3.0,2.42,0.0645161290322581,1000.0,,3030250000.0,12030000.0,,2480.61,1.43,0.0301,,,,0.0,,0.0,,,,,,,,"估计所得款项总净额约60.1%将用于扩充营运规模及提升产能。估计所得款项总净额约15.4%将用于加强精密机加工服务的品质监控能力。估计所得款项总净额约4.7%将用于加强营销活动,以保持与现有客户的关系及使客户基础更添多元。估计所得款项总净额约9.8%将用于偿还银行借款。估计所得款项总净额约10.0%将用作营运资金及一般企业用途。",散户极热/易拥挤；一手中签偏低,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,29235.0,1348.0,0.0,30583.0,29235.0,1348.0,0.0,30583.0,70.0,18.0,0.0,88.0,25130.0,11900.0,0.0,37030.0,,27000000.0,27000000.0,27000000.0,27000000.0,65340000.0,0.0000,65340000.0,是,13500000.0,24300000.0,1.43,否,53310000.0,3030.25,205,HKD,"发售以供认购,发售以供配售",3.01,,,,,0.0010000000,HKD,,,13500000.0,2700000.0,2480.61,,,,,,2024/06/28,,
6181.HK,,6181.HK,老铺黄金,老铺黄金,已上市180D后,,,,,,2024-06-20 00:00:00,2024-06-20 00:00:00,2024-06-25 00:00:00,2024-06-20 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-06-28 00:00:00,主板,其他专卖店；非必需性消费,非日常生活消费品,40.5,40.5,40.5,,100.0,,4090850000.0,957080000.0,41.990050868681,582.15,11.9,0.0339,,Huang River Investment Limited；CPE Greater China Enterprises Growth Fund；南方基金管理股份有限公司,3,437464800.0,,0.48280000000000006,6.0,2024-12-28 00:00:00,产业方；长线基金；上市公司关联,,,,,"73.3%将用作扩展销售网络,并通过在未来数年在国内及海外市场开设新门店以促进品牌国化。11.3%将用作维持公司的品牌定位及提高公司的品牌知名度。2.7%将用作优化内部信息技术系统及提升自动化及信息化水平,改善公司的营运效率。2.7%将用作加强公司的研发能力。10.0%将用作公司的一般营运资金及一般企业用途。",公开认购强；一手中签偏低；基石支持；产业方；长线基金；上市公司关联,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,39087.0,3387.0,0.0,42474.0,39087.0,3387.0,0.0,42474.0,216.0,716.0,0.0,932.0,12230.0,120952.0,0.0,133182.0,10801600,25724200.0,22368900.0,19451300.0,22806600.0,905940450.0,135889650.0000,1041829650.0,是,11184400.0,17506100.0,11.9,否,84749650.0,4090.85,208,HKD,"发售以供认购,发售以供配售",3.39,,,3355300,3355300,1.0000000000,CNY,,,11184500.0,1945200.0,582.15,,,,,,2024/07/25,,
2479.HK,,2479.HK,天聚地合,天聚地合,已上市180D后,,,,,,2024-06-20 00:00:00,2024-06-20 00:00:00,2024-06-25 00:00:00,2024-06-20 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-06-28 00:00:00,主板,信息科技咨询与其它服务；资讯科技业,信息技术,83.33,83.33,83.33,,50.0,,4208529999.9999995,349100000.0,79.61387633873,602.87,0.99,0.0128,,The Reynold Lemkins Group (Asia) Limited；园丰国际有限公司；徐州经济技术开发区(香港)投资有限公司；Gold Wings Holdings Limited,4,319649713.5,,0.7961999999999999,6.0,2024-12-28 00:00:00,产业方；长线基金；上市公司关联,,,,,"约25%将用于全面升级公司的API市场中已有的API产品组合,从而抓住政府及公共数据开放以及授权运营带来的重大机遇,这可能为未来增长创造机会。约45%将用于公司数据管理解决方案已有产品及服务的升级,旨在开发及扩展特定行业的应用,增强公司在数据管理解决方案方面的技术实力和市场竞争力。公司计划在未来三年招聘不超过100名销售人员及市场策划专家。公司计划在未来三年将所得款项用作线上及线下营销开支。公司在未来三年将招聘合共约300名雇员,包括项目经理、工程师、设计师、研究人员及其他交付人员。约20%将用于数据安全及隐私保护技术的研发,构建数据确权、安全数据存储、可信数据传输及协同生产的全生态体系,以加强公司的运营能力,为数据流通提供安全、可信、可追溯的技术支撑。约10%将用作营运资金及一般企业用途。",公开认购强；一手中签极低；基石占比高；产业方；长线基金；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,34064.0,2055.0,0.0,36119.0,7372.3006,2055.0,0.0,9427.3006,36.0,35.0,0.0,71.0,5455.0,18618.0,0.0,24073.0,3835950,4818200.0,4818200.0,4818200.0,4818200.0,401500606.0,0.0000,401500000.0,是,3931300.0,4336350.0,0.99,否,52400000.0,4208.53,206,HKD,"发售以供认购,发售以供配售",1.28,,,,,1.0000000000,CNY,,,886900.0,481850.0,602.87,,,,,,2024/06/27,,
2559.HK,,2559.HK,嘀嗒出行,嘀嗒出行,已上市180D后,,,,,,2024-06-20 00:00:00,2024-06-20 00:00:00,2024-06-25 00:00:00,2024-06-26 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-06-28 00:00:00,主板,非必需性消费,信息技术,5.0,7.0,6.0,0.5,500.0,,3535300000.0,182340000.0,,112.9,1.28,0.1,,,,0.0,,0.0,,,,,,,,约50.0%用于主要通过用户奖励及补贴、线上广告活动线下推广及宣传活动扩大公司的用户群并加强公司的营销及推广计划。约35.0%用于提升公司的技术能力及升级公司的安全机制。约15.0%用于提升变现能力。,公开认购强；一手中签偏低,一级可重点参与；若首日高开过多，二级等回踩确认,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,19628.0,187.0,0.0,19815.0,7737.278,187.0,0.0,7924.278,199.0,964.0,0.0,1163.0,6855.0,18109.0,0.0,24964.0,,39091000.0,39091000.0,39091000.0,44954500.0,234546000.0,0.0000,234546000.0,是,19545500.0,35181500.0,1.28,否,52206000.0,3535.3,207,HKD,"发售以供认购,发售以供配售",10.0,,,0,5863500,0.0001000000,USD,,,19545500.0,3909500.0,112.9,,,,,,2024/07/25,,
2881.HK,,2881.HK,武汉有机,武汉有机,已上市180D后,,,,,,2024-06-07 00:00:00,2024-06-07 00:00:00,2024-06-13 00:00:00,2024-06-14 00:00:00,2024-06-17 00:00:00,2024-06-18 00:00:00,2024-06-18 00:00:00,主板,原材料业,原材料,5.5,8.5,5.5,0.0,500.0,,4292859999.9999995,25850000.0,,337.57,0.92,0.0501,,,,0.0,,0.0,,,,,,,,"全球发售所得款项净额约82.0%将用于建设主要着重生产甲苯氯化产品及衍生品的新生产设施以增加湖北新轩宏生产基地的产能;全球发售所得款项净额约3.0%将用作研发活动;全球发售所得款项净额约5.0%将用作销售及营销活动,以提升公司于中国及海外的品牌知名度;全球发售所得款项净额约10.0%将用于公司的营运资金及一般企业用途,包括原材料采购及库存量管理。",公开认购强；一手中签偏低,一级可重点参与；若首日高开过多，二级等回踩确认,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,12610.0,501.0,0.0,13111.0,2916.9632,501.0,0.0,3417.9632,39.0,27.0,0.0,66.0,6655.0,6030.0,0.0,12685.0,,18300000.0,18300000.0,18300000.0,21045000.0,100650000.0,0.0000,100650000.0,是,15047000.0,16470000.0,0.92,否,74800000.0,4292.86,209,HKD,"发售以供认购,发售以供配售",5.01,,,0,2745000,0.0001000000,USD,,,3253000.0,1830000.0,337.57,,,,,,2024/07/15,,
2512.HK,,2512.HK,云工场,云工场,已上市180D后,,,,,,2024-06-05 00:00:00,2024-06-05 00:00:00,2024-06-11 00:00:00,2024-06-05 00:00:00,2024-06-13 00:00:00,2024-06-14 00:00:00,2024-06-14 00:00:00,主板,资讯科技业,信息技术,4.6,4.6,4.6,,1000.0,,4646390000.0,336500000.0,,25.79,1.09,1.0,,,,0.0,,0.0,,,,,,,,所得款项净额约47.7%将用于现有业务改进与运营发展。所得款项净额约18.5%将用于全面推行及升级公司的边缘计算服务。所得款项净额约12.8%将用于为IDC解决方案服务及边缘计算服务运营招聘人才。约11.0%将用于与大学及科研院所合作研发。约10.0%将用作运营资金及一般企业用途。,待补关键发行结构,中性观察；等待暗盘、首日成交和发行价支撑确认,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,8810.0,36.0,0.0,8846.0,8810.0,36.0,0.0,8846.0,183.0,2775.0,0.0,2958.0,10067.0,8750.0,0.0,18817.0,,115000000.0,115000000.0,115000000.0,132250000.0,391000000.0,0.0000,391000000.0,是,80500000.0,103500000.0,1.09,否,54500000.0,4646.39,210,HKD,"发售以供认购,发售以供配售,发售现有证券",100.0,30000000,30000000,0,17250000,0.0000100000,USD,,,34500000.0,11500000.0,25.79,,,,,,2024/10/25,,
2228.HK,,2228.HK,晶泰控股,晶泰控股,已上市180D后,,,,,,2024-06-04 00:00:00,2024-06-04 00:00:00,2024-06-07 00:00:00,2024-06-11 00:00:00,2024-06-12 00:00:00,2024-06-13 00:00:00,2024-06-13 00:00:00,主板,工业机械和用品及零部件；医疗保健业,工业,5.03,6.03,5.28,0.25,1000.0,,6090810000.0,943440000.0,32.58567867502,103.35,2.13,0.2,,海棠壹号有限合伙基金；Ginkgo Capital Global Fund SPC-Ginkgo Capital Global Fund I SP；Mammoth Medical Solutions；Successful Lotus Limited；IntelliMed One Investment Limited；FaaS Capital Longevity Limited；百奥赛图(北京)医药科技股份有限公司；Bradley L. Pentelute,8,337513440.0,,0.34120000000000006,6.0,2024-12-13 00:00:00,长线基金；上市公司关联,,,,,"约75.0%的所得款项净额将用于持续提升公司的研发能力及解决方案提供能力,约15.0%的所得款项净额将用于提升公司在国内外的商业化能力,约10.0%的所得款项净额将用于营运资金和一般公司用途。",公开认购强；一手中签偏低；基石支持；长线基金；上市公司关联,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,19303.0,299.0,0.0,19602.0,10149.2391,299.0,0.0,10448.2391,88.0,996.0,0.0,1084.0,4215.0,23084.0,0.0,27299.0,63923000,196169000.0,187373000.0,187373000.0,215478000.0,989329440.0,46442880.0000,1035772320.0,是,149898000.0,178004000.0,2.13,否,92332320.0,6090.81,211,HKD,"发售以供认购,发售以供配售",20.0,,,8796000,28105000,0.0000100000,USD,,,37475000.0,9369000.0,103.35,,,,,,2024/07/07,,
2550.HK,,2550.HK,宜搜科技,宜搜科技,已上市180D后,,,,,,2024-05-30 00:00:00,2024-05-30 00:00:00,2024-06-04 00:00:00,2024-06-05 00:00:00,2024-06-06 00:00:00,2024-06-07 00:00:00,2024-06-07 00:00:00,主板,非必需性消费,信息技术,5.8,8.0,5.8,0.0,500.0,,4040350000.0,40700000.0,,114.59,0.98,0.1002,,,,0.0,,0.0,,,,,,,,"约45.0%用于提高公司的研发能力,确保长期技术优势;约25.0%用于提高公司作为第三方数字阅读平台的实力;约15.0%用于扩大公司的数字营销服务。公司拟通过将公司的自有智能广告平台易推升级、增加下游媒体渠道数目、深化与广告主的合作及扩大数字营销服务的范围,扩大数字营销服务的业务规模;约15.0%用作在海外市场扩大网络游戏发行服务。",公开认购强；一手中签偏低,一级可重点参与；若首日高开过多，二级等回踩确认,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,9189.0,50.0,0.0,9239.0,1778.2263,50.0,0.0,1828.2263,46.0,77.0,0.0,123.0,8455.0,2880.0,0.0,11335.0,,14802500.0,14802500.0,14802500.0,17022500.0,85854500.0,0.0000,85854500.0,是,12852500.0,13322000.0,0.98,否,45154500.0,4040.35,213,HKD,"发售以供认购,发售以供配售",10.02,,,0,2220000,0.0000100000,USD,,,1950000.0,1480500.0,114.59,,,,,,2024/06/06,,
2522.HK,,2522.HK,一脉阳光,一脉阳光,已上市180D后,,,,,,2024-05-30 00:00:00,2024-05-30 00:00:00,2024-06-04 00:00:00,2024-06-05 00:00:00,2024-06-06 00:00:00,2024-06-07 00:00:00,2024-06-07 00:00:00,主板,医疗保健技术；医疗保健业,医疗保健,14.6,16.8,14.98,0.172727272727273,500.0,,8484709999.999999,183480000.0,45.338729016787,336.33,1.24,0.0301,,卓投企业管理(香港)有限公司；联影医疗科技香港有限公司；中国新锐医药控股有限公司,3,121000000.0,,0.4497999999999999,6.0,2024-12-07 00:00:00,产业方；主权/国资；上市公司关联,,,,,约50.0%用于扩充公司的医学影像中心网络；约20.0%用于在医学影像领域寻求战略合作及并购的机会以及在医疗影像服务产业链中寻求战略合作及投资机会；约20.0%用于将公司的业务拓展至(i)相对缺乏医疗资源的海外国家和地区(例如东南亚);及(ii)人均可支配收入高以及在医疗影像服务方面具有庞大增长潜力的海外国家和地区(例如中东)；约10.0%用作营运资金及一般公司用途。,公开认购强；一手中签偏低；基石支持；产业方；主权/国资；上市公司关联,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,17155.0,700.0,0.0,17855.0,4716.1524,700.0,0.0,5416.1524,47.0,134.0,0.0,181.0,2655.0,9982.0,0.0,12637.0,8012500,17816000.0,17816000.0,17816000.0,17816000.0,266883680.0,0.0000,266880000.0,是,8908000.0,16034000.0,1.24,否,83400000.0,8484.71,212,HKD,"发售以供认购,发售以供配售",3.01,,,,,1.0000000000,CNY,,,8908000.0,1782000.0,336.33,,,,,,2024/06/06,,
8529.HK,,8529.HK,优博控股,优博控股,已上市180D后,,,,,,2024-05-24 00:00:00,2024-05-24 00:00:00,2024-05-29 00:00:00,2024-05-30 00:00:00,2024-05-31 00:00:00,2024-06-03 00:00:00,2024-06-03 00:00:00,创业板,资讯科技业,信息技术,0.5,0.6,0.5,0.0,5000.0,,3030250000.0,31350000.0,,2503.03,1.15,0.002,,,,0.0,,0.0,,,,,,,,78.2%将用作提高公司的产能及生产力；6.2%将用作加强公司在全球市场（包括中国市场）的销售及市场推广工作；4.2%将用作购买ERP系统及升级信息系统以支援ERP系统；3.1%将用作加强公司的研发及材料工程的能力；8.3%将用作一般营运资金。,散户极热/易拥挤；一手中签极低,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,37670.0,1179.0,0.0,38849.0,3931.8221,1179.0,0.0,5110.8221,42.0,9.0,0.0,51.0,11310.0,4750.0,0.0,16060.0,,137500000.0,137500000.0,125000000.0,125000000.0,68750000.0,0.0000,68750000.0,是,75000000.0,112500000.0,1.15,否,37400000.0,3030.25,214,HKD,"发售以供认购,发售以供配售",0.2,,,,,0.0010000000,HKD,,,62500000.0,12500000.0,2503.03,,,,,,2024/05/31,,
2443.HK,,2443.HK,汽车街,汽车街,已上市180D后,,,,,,2024-05-23 00:00:00,2024-05-23 00:00:00,2024-05-28 00:00:00,2024-05-29 00:00:00,2024-05-30 00:00:00,2024-05-31 00:00:00,2024-05-31 00:00:00,主板,非必需性消费,非日常生活消费品,10.2,11.2,10.2,0.0,200.0,,2262590000.0,90880000.0,,433.34,0.98,0.0501,,,,0.0,,0.0,,,,,,,,"40.0%将用于扩充拍场网络的地理覆盖；10.0%将用于加强公司与现有卖家及买家的关系,以及为公司的平台吸引新卖家及买家；15.0%将用于发展及多元化拓展公司的服务组合,并探索新增长领域；15.0%将用于进一步投资于研发,进一步加强公司的数字化基础设施,并持续支援公司的数字化举措；10.0%将用于与业务伙伴建立潜在战略伙伴关系及结盟,以及对行业的目标公司作出投资及╱或收购行业的目标公司的控股权益；10.0%将用作公司的营运资金及一般企业用途。",公开认购强；一手中签偏低,一级可重点参与；若首日高开过多，二级等回踩确认,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,18876.0,598.0,0.0,19474.0,6023.8249,598.0,0.0,6621.8249,42.0,39.0,0.0,81.0,10515.0,9250.0,0.0,19765.0,,15000000.0,15000000.0,15000000.0,15000000.0,153000000.0,0.0000,153000000.0,是,12000000.0,13500000.0,0.98,否,62120000.0,2262.59,215,HKD,"发售以供认购,发售以供配售",5.01,,,,,0.0000100000,USD,,,3000000.0,1500000.0,433.34,,,,,,2024/05/30,,
2505.HK,,2505.HK,EDA集团控股,EDA集团控股,已上市180D后,,,,,,2024-05-19 00:00:00,2024-05-20 00:00:00,2024-05-23 00:00:00,2024-05-24 00:00:00,2024-05-27 00:00:00,2024-05-28 00:00:00,2024-05-28 00:00:00,主板,海港与服务；工业,工业,2.28,3.06,2.28,0.0,1000.0,,3090850000.0,192180000.0,22.845141291163,103.44,0.98,0.1001,,中国太保投资管理(香港)有限公司；The Reynold Lemkins Group (Asia) Limited,2,50851000.0,,0.22699999999999998,6.0,2024-11-28 00:00:00,产业方；长线基金,,,,,"约占全球发售所得款项净额的约62.0%,以通过公司的轻资产模式增强公司的全球物流网络；约占全球发售所得款项净额的约16.0%,以改造公司的易达云平台；约占全球发售所得款项净额的约16.0%,以加强公司的市场占有率以吸引新客户及维持与核心客户(即因年度收入贡献超过人民币3百万元而公司为其指定专责销售人员的客户)的关系；约占全球发售所得款项净额的约6.0%作为一般营运资金。",公开认购强；一手中签偏低；基石支持；产业方；长线基金,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,9722.0,207.0,0.0,9929.0,3920.757,207.0,0.0,4127.757,70.0,197.0,0.0,267.0,6115.0,13881.0,0.0,19996.0,22080000,97625000.0,97625000.0,97625000.0,112268000.0,222585000.0,0.0000,222590000.0,是,81090866.0,82980000.0,0.98,否,30410000.0,3090.85,216,HKD,"发售以供认购,发售以供配售",10.01,,,0,14643000,0.0100000000,USD,1691134,4882000,14843000.0,9763000.0,103.44,,,,,,2024/06/24,,
